book_id,title,author,edition,cost,status,released_date
5698.0,The Wandering Arm (Catherine Levendevr Mystery Series ,Margret Rey,1998,977.0,Available,5/10/1957
5699.0,The Mind Cage (Masters of Science Fiction),A.E. Van Vogt,1993,23.0,Available,7/22/1935
5700.0,The COLDEST WAR: A MEMOIR OF KOREA,James Brady,1991,112.0,Available,6/19/2011
5701.0,Maps and Mapmakers of the Civil War,Earl B. McElfresh,1999,30.0,Available,11/12/1977
5702.0,Mr. Lincoln's Wars : A Novel in Thirteen Stories,Adam Braver,2003,1024.0,Available,8/1/1916
5703.0,The Templars : The Dramatic History of the Knights Templar,Margret Rey,1998,1073.0,Available,9/10/1912
5704.0,Dagon,Fred Chappell,1987,1608.0,Available,5/20/1971
5705.0,The Year's Best Science Fiction: Eighteenth Annual Collection,Gardner Dozois,2001,45.0,Available,8/1/1923
5706.0,Death Quest (Mission Earth Series,Margret Rey,1998,466.0,Available,8/1/1925
5707.0,The Enemy Within (Mission Earth,Margret Rey,1998,599.0,Available,7/7/1912
5708.0,Cyteen III : Vindication (Cyteen),C.J. Cherryh,1989,,Available,5/7/1976
5709.0,Dispossessed,Ursula K. Le Guin,1985,816.0,Available,4/24/1972
5710.0,Thought Dial,Sidney Omarr,1980,7664.0,Available,8/14/2002
5711.0,Guns of August,Barbara W. Tuchman,1982,28.0,Available,8/13/2008
5712.0,How Good Is Your Chess?: Rate Your Skill and Improve Your Strategy by Participating in 35 Master Games,Leonard Barden,1976,72.0,Available,12/23/1926
5713.0,Matarese Circle,Robert Ludlum,1981,568.0,Available,2/1/1918
5714.0,Road to Gandolfo,Robert Ludlum,1992,1129.0,Available,11/10/1964
5715.0,FUND CONTRACT BRDG,Charles H. Goren,1983,741.0,Available,10/27/1910
5716.0,The Civil War (American Heritage Library),Bruce Catton,1985,12.0,Available,2/10/1959
5717.0,Spotlight,Carole Bellacera,2001,2147.0,Available,3/28/1963
5718.0,My Little Blue Dress,Bruno Maddox,2001,2589.0,Available,8/28/1903
5719.0,Cuba Libre,Elmore Leonard,2002,10.0,Available,11/21/1972
5720.0,Malena Es UN Nombre De Tango (Andanzas),Almudena Grandes,2002,264.0,Available,11/4/1945
5721.0,The Third Twin,Ken Follett,1997,909.0,Available,8/21/1944
5722.0,Das Pharao- Komplott.,Philipp Vandenberg,1992,6959.0,Available,6/11/1944
5723.0,Schau Dich nicht um.,Joy Fielding,1995,215.0,Available,12/13/1994
5724.0,Dinopark/Jurassic Park,Michael Crichton,1994,6.0,Available,10/4/1972
5725.0,Generation Mama. ... und die Welt steht Kopf.,Birgit SchÃ?Â¶nberger,2003,12.0,Available,4/16/2021
5726.0,Das BlÃ?Â¼tenstaubzimmer.,Zoe Jenny,1999,903.0,Available,2/11/1960
5727.0,Duncan Delaney and the Cadillac of Doom,A. L. Haskett,2000,1635.0,Available,11/7/2012
5728.0,Irak: El Estado Incierto,Eric Frattini,2003,3.0,Available,11/11/1905
5729.0,Speak Ill of the Dead (Rendez Vous Crime Series),Mary Jane Maffini,2001,20.0,Available,12/6/1942
5730.0,The Tao of Pooh,Benjamin Hoff,1982,13.0,Available,7/17/2020
5731.0,Married To The Man (Reunited) (Harlequin Superromance No 684),Caroline Arnold,1996,194.0,Available,11/16/1961
5732.0,The Watsons Go to Birmingham - 1963 (Yearling Newbery),CHRISTOPHER PAUL CURTIS,1997,5410.0,Available,12/30/1945
5733.0,Im Angesicht des Feindes.,Elizabeth George,1998,51.0,Available,8/31/1916
5734.0,Wer hat Angst vorm bÃ?Â¶sen Wolf. Sonderausgabe.,Karin Fossum,2003,371.0,Available,1/21/2008
5735.0,I Is for Innocent (A Kinsey Millhone Mystery),Sue Grafton,1992,1216.0,Available,2/6/1984
5736.0,Sign With Your Baby : How to Communicate With Infants Before They Can Speak (book only),Burton White,1999,6.0,Available,10/4/2007
5737.0,Small Miracles: Extraordinary Coincidences from Everyday Life,Yitta Halberstam,1997,4056.0,Available,10/10/1904
5738.0,The Red Queen: Sex and the Evolution of Human Nature,Matt Ridley,1995,682.0,Available,4/24/1907
5739.0,The Godfather,Mario Puzo,2004,123.0,Available,10/3/1901
5740.0,This Place Has No Atmosphere,Paula Danziger,1999,3088.0,Available,1/3/1973
5741.0,The Trouble with Computers: Usefulness,Margret Rey,1998,479.0,Available,5/8/1912
5742.0,Corruption and the Destiny of Asia,Syed Hussein Alatas,2000,2351.0,Available,9/20/1975
5743.0,My Fabulous Life: Musings on a Marvelous Me,Jennifer Worick,2001,3593.0,Available,6/10/1949
5744.0,Be Still and Know,Millie Stamm,1981,1532.0,Available,4/13/2021
5745.0,Crimson Joy,Robert B. Parker,1997,66.0,Available,2/2/1954
5746.0,The Winner,David Baldacci,1998,249.0,Available,1/22/1911
5747.0,The Pickwick Papers,Charles Dickens,1983,5673.0,Available,10/5/1970
5748.0,Jane Eyre (Barnes ; Noble Classics),Charlotte Bronte,2003,5788.0,Available,4/21/2008
5749.0,The Best Laid Plans,Sidney Sheldon,1998,70.0,Available,2/17/1995
5750.0,A Wild and Lonely Place (Sharon McCone Mysteries (Paperback)),Marcia Muller,1996,2464.0,Available,4/11/2012
5751.0,One Writer's Beginnings,Eudora Welty,1987,2766.0,Available,12/15/1973
5752.0,Bones,Jan Burke,2001,10.0,Available,11/24/1919
5753.0,Chinese Takeout : A Novel,Arthur Nersesian,2003,,Available,4/17/2001
5754.0,The Trials of Angela,MILLIE CRISWELL,2002,70.0,Available,9/20/1977
5755.0,Chicken Soup for the Unsinkable Soul - Stories of Triumphing Over Life's Obstacles,Jack Canfield,1999,2169.0,Available,11/5/1987
5756.0,The Villa,Nora Roberts,2002,6032.0,Available,5/17/1946
5757.0,A Different Life,Lois Keith,1998,309.0,Available,3/30/1941
5758.0,Cultural Literacy: What Every American Needs to Know,E.D. Hirsch Jr.,1988,1089.0,Available,4/2/2004
5759.0,The Chosen,Chaim Potok,1995,894.0,Available,12/14/1923
5760.0,The Virgin Suicides,Jeffrey Eugenides,1994,450.0,Available,8/1/1995
5761.0,La Testa Fra Le Nuvole,Tamaro,0,3283.0,Available,11/9/1985
5762.0,Ex Cattedra,Domenico Starnone,1996,30.0,Available,6/16/2017
5763.0,E giÃ  mercoledÃ¬ e io no (Biblioteca umoristica Mondadori),Alessandro Bergonzoni,1992,38.0,Available,12/24/1937
5764.0,Il pensiero segreto: Prose di conversazione,Vittorio Sgarbi,1990,564.0,Available,4/19/1992
5765.0,Seta (La scala),Alessandro Baricco,1996,13.0,Available,3/20/2022
5766.0,La Bruttina Stagionata,Carmen Covitio,0,982.0,Available,11/2/1999
5767.0,Va' dove ti porta il cuore (Romanzi e racconti),Susanna Tamaro,1994,600.0,Available,2/8/2006
5768.0,Terra!,Benni,0,160.0,Available,2/15/1992
5769.0,Garzanti - Gli Elefanti: Teresa Battista Stanca Di Guerra,J Amado,0,203.0,Available,2/5/1975
5770.0,Murder in Spokane,Mark Fuhrman,2002,963.0,Available,4/11/1915
5771.0,The Whispering Statue (Nancy Drew Mystery Stories,Margret Rey,1998,244.0,Available,5/6/1997
5772.0,The Copper Crucible: A Novel,Betty Collins,1996,79.0,Available,11/19/1902
5773.0,Stargirl,Jerry Spinelli,2002,2393.0,Available,12/31/1950
5774.0,Mr. Macgregor,Alan Titchmarsh,1999,,Available,1/13/1986
5775.0,Peace Work,Milligan,1999,3732.0,Available,9/22/1937
5776.0,The Liar,Stephen Fry,1991,740.0,Available,10/16/1955
5777.0,Introducing Darwin and Evolution (Introducing),Jonathan Miller,2000,47.0,Available,10/5/1941
5778.0,The Life Laundry: How to De-Junk Your Life,Dawn Walter,2003,540.0,Available,3/7/1956
5779.0,The Life Laundry: How to Stay De-Junked Forever,Dawna Walter,2003,3770.0,Available,3/11/1955
5780.0,Seven Steps to Developing Your Intuitive Powers: An Interactive Workbook,Betty Bethards,1998,238.0,Available,12/9/1920
5781.0,Dracula: the Novelisation,Fred Saberhagen,1992,1076.0,Available,11/23/2012
5782.0,Illustrated Beatles Lyrics,Alan Aldrich,1996,14.0,Available,9/17/1949
5783.0,The Rainbow (Penguin Popular Classics),D.H. Lawrence,1998,88.0,Available,6/27/1922
5784.0,To the Lighthouse (Penguin Popular Classics),Virginia Woolf,1996,1788.0,Available,10/5/1930
5785.0,Trowel and Error,Alan Titchmarsh,2002,856.0,Available,7/10/1988
5786.0,Well Groomed,Fiona Walker,1997,0.0,Available,5/16/2008
5787.0,From Potter's Field,Patricia Daniels Cornwell,1996,1509.0,Available,10/31/1995
5788.0,It's Not About the Bike: My Journey Back to Life,Lance Armstrong,2001,0.0,Available,10/9/2018
5789.0,Anil's Ghost (Vintage International),Michael Ondaatje,2001,12.0,Available,7/31/1952
5790.0,Sidetracked Home Executives(TM) : From Pigpen to Paradise,Pam Young,2001,1335.0,Available,2/5/1915
5791.0,Get Your Act Together!: A 7-Day Get-Organized Program for the Overworked,Margret Rey,1998,1306.0,Available,5/12/1906
5792.0,Wenn ein Reisender in einer Winternacht.,Italo Calvino,1999,89.0,Available,8/14/2004
5793.0,Die Frau des Piloten.,Anita Shreve,1998,249.0,Available,12/19/1939
5794.0,Schicksal in Person/Nemesis,Agatha Christie,1994,106.0,Available,1/28/2020
5795.0,Der Regenmacher.,John Grisham,1997,66.0,Available,1/31/2018
5796.0,StraÃ?Â?enpizza.,Kinky Friedman,2000,66.0,Available,7/4/2018
5797.0,Orlando. JubilÃ?Â¤ums- Edition. Eine Biographie.,Virginia Woolf,2002,617.0,Available,3/20/2002
5798.0,Smiley's People,John le Carre,1980,12.0,Available,4/29/1908
5799.0,Honourable Schoolboy,John Le Carre,0,1171.0,Available,6/19/1906
5800.0,Time Bomb,Jonathan Kellerman,1990,173.0,Available,7/19/1997
5801.0,The Summerhouse,Jude Deveraux,2002,5486.0,Available,4/4/1952
5802.0,Ahab's Wife: Or,Margret Rey,1998,148.0,Available,2/4/1945
5803.0,Cold Mountain,Charles Frazier,1997,1558.0,Available,11/11/2003
5804.0,Agobios nos da la vida: Sabios consejos para torear los problemas del dÃ­a a dÃ­a,MarÃ­a Teresa Campos,1997,9.0,Available,2/24/1916
5805.0,Be Sweet: A Conditional Love Story,Roy Blount Jr.,1998,2500.0,Available,4/25/1933
5806.0,The Fool's Progress,Edward Abbey,1988,29.0,Available,11/18/1950
5807.0,No Mercy: A Journey to the Heart of the Congo,Redmond O'Hanlon,1997,6234.0,Available,1/4/1939
5808.0,The Quit,Evan Harris,1996,,Available,2/15/1966
5809.0,Yu shang 100% de nu hai (in traditional Chinese,Margret Rey,1998,4636.0,Available,7/16/2014
5810.0,The Vampire Encyclopedia,Matthew Bunson,1993,2147.0,Available,3/24/1965
5811.0,Starwalking: Shamanic Practices for Traveling into the Night Sky,Page Bryant,1997,26.0,Available,2/20/1942
5812.0,The MIRACLE OF CHANGE,Dennis Wholey,1998,26.0,Available,2/25/1992
5813.0,Dr. Jekyll and Mr. Hyde (Bantam Classics),ROBERT LOUIS STEVENSON,1982,15.0,Available,10/10/2002
5814.0,Zone Perfect Meals in Minutes: 150 Fast and Simple Healthy Recipes from the Bestselling Authorof the Zone and Mastering the Zone,Barry Sears,1997,20.0,Available,9/15/1962
5815.0,The Heart of a Woman,Maya Angelou,1997,3858.0,Available,11/10/1901
5816.0,The Zone: A Dietary Road Map to Lose Weight Permanently : Reset Your Generic Code : Prevent Disease : Achieve Maximum Physical Performance,Barry Sears,1995,13.0,Available,5/4/1954
5817.0,Coming Out Spiritually: The Next Step,Christian De LA Huerta,1999,3206.0,Available,4/2/1909
5818.0,Wilderness : The Lost Writings of Jim Morrison (Morrison,Margret Rey,1998,20.0,Available,11/14/1984
5819.0,The Last Madam: A Life in the New Orleans Underworld,Christine Wiltz,2001,2525.0,Available,10/19/1961
5820.0,Alec Baldwin Doesn't Love Me and Other Trials of My Queer Life,Michael Thomas Ford,1998,1300.0,Available,2/4/2007
5821.0,FOOTNOTES : What You Stand For Is More Important Than What You Stand In,Tommy Tune,1997,3217.0,Available,3/13/2005
5822.0,I'm Good Enough,Margret Rey,1998,13.0,Available,11/18/1966
5823.0,MARY REILLY : MARY REILLY (Movie-Tie-in),Valerie Martin,1996,1580.0,Available,11/27/1912
5824.0,The Gold's Gym Book of Weight Training,Ken Sprague,1994,1836.0,Available,3/25/1984
5825.0,Trapped in the Mirror,Elan Golomb,1995,705.0,Available,7/22/1954
5826.0,A Treatise on White Magic or The Way of the Disciple,Alice A. Bailey,1998,266.0,Available,8/28/1934
5827.0,Toxic Parents: Overcoming Their Hurtful Legacy and Reclaiming Your Life,Susan Forward,1990,1673.0,Available,4/17/1990
5828.0,Garfield's Thanksgiving,JIM DAVIS,1988,5512.0,Available,9/28/1900
5829.0,RAMONA QUIMBY AGE 8 (Ramona Quimby (Paperback)),BEVERLY CLEARY,1982,19.0,Available,11/5/2017
5830.0,Mystery House,Jean Booker,1996,622.0,Available,2/22/1910
5831.0,Hollywood Wives - The New Generation,Jackie Collins,2002,1267.0,Available,6/9/1937
5832.0,The Diary of Alice Mary: A Factual Childhood Diary Written During the World War II Years by Joe Connally for His Young Motherless Child With Quotations Throughout This Book,Alice Mary Connally Fisk,2003,951.0,Available,3/2/2003
5833.0,Scarlet Feather,Maeve Binchy,2001,2132.0,Available,8/4/1939
5834.0,Range of Motion,Elizabeth Berg,2000,4101.0,Available,8/1/1981
5835.0,Traveling Mercies: Some Thoughts on Faith,Anne Lamott,2000,3338.0,Available,4/6/1914
5836.0,The Blind Assassin,Margaret Atwood,2000,1930.0,Available,5/29/1993
5837.0,A Place of My Own : The Education of an Amateur Builder,MICHAEL POLLAN,1998,937.0,Available,9/9/1969
5838.0,Missing in Manhattan: The Adams Round Table,Bill Adler,1994,560.0,Available,8/23/1976
5839.0,The Butter Did It : A Gastronomic Tale of Love and Murder (Chas Wheatley Mysteries),Phyllis Richman,1998,89.0,Available,2/24/1927
5840.0,Haunted,Heather Graham,2003,580.0,Available,6/14/1976
5841.0,NIGHT SHE DIED,Margret Rey,1998,1307.0,Available,7/25/1935
5842.0,The Witness for the Prosecution and Other Stories,Agatha Christie,1996,7.0,Available,5/9/1903
5843.0,Murder at the PTA Luncheon,VALERIE WOLZIEN,1990,312.0,Available,9/28/1925
5844.0,Elegy for Iris,John Bayley,2001,231.0,Available,12/7/1985
5845.0,Lean and Luscious and Meatless (Lean and Luscious Series),Millie Snyder,1998,1290.0,Available,10/21/2010
5846.0,The Tale of the Body Thief (Vampire Chronicles),Anne Rice,1992,670.0,Available,7/15/1999
5847.0,Bibliotherapy: The Girl's Guide to Books for Every Phase of Our Lives,Nancy K. Peske,2001,769.0,Available,2/24/1969
5848.0,The Secret Life of Sally Tomato,Jean Ure,2001,540.0,Available,7/12/1974
5849.0,Birthright,Nora Roberts,2004,43.0,Available,2/2/1937
5850.0,Gone Too Far,SUZANNE BROCKMANN,2004,4990.0,Available,3/15/1933
5851.0,Die in Plain Sight,Elizabeth Lowell,2004,52.0,Available,2/20/1949
5852.0,An Hour to Kill : A Novel,Karin Yapalater,2004,69.0,Available,5/20/1956
5853.0,Flirting with Pete : A Novel,Barbara Delinsky,2004,564.0,Available,5/23/1977
5854.0,Dark Horse,TAMI HOAG,2004,5775.0,Available,12/12/1982
5855.0,Land of the Living,Nicci French,2004,1952.0,Available,3/22/1981
5856.0,Buried Lives,Nancy Star,1993,,Available,6/22/1959
5857.0,Badlands Bride (Harlequin Historical,Margret Rey,1998,,Available,5/15/1964
5858.0,La Casa Degli Spiriti,Isabel Allende,1995,171.0,Available,8/17/1946
5859.0,The Chocolate Cat Caper,Joanna Carl,2002,89.0,Available,12/14/1965
5860.0,Thicker Than Water,Maggie Shayne,2003,1266.0,Available,1/16/1915
5861.0,The Bad Witness,Laura Van Wormer,2003,121.0,Available,8/1/2016
5862.0,Pale Moon Rising (Mira),Ginna Gray,2004,7.0,Available,12/30/1957
5863.0,While Others Sleep (Mira),Helen R Myers,2004,2631.0,Available,9/22/1965
5864.0,Pawing Through the Past (Mrs. Murphy Mysteries (Hardcover)),Rita Mae Brown,2000,107.0,Available,7/4/1941
5865.0,Plainsong,Kent Haruf,1999,42.0,Available,10/11/2002
5866.0,D Is for Deadbeat (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1988,,Available,6/11/1993
5867.0,T. Bor: Tiborocity Exhibition,Maira Kalman,2002,118.0,Available,3/9/1901
5868.0,A Son of the Circus,John Irving,1995,91.0,Available,10/6/1928
5869.0,Story of the Titanic Postcards (Card Books),Frank Braynard,1988,,Available,10/6/2012
5870.0,Midnight in the Garden of Good and Evil,John Berendt,1999,10.0,Available,2/2/1917
5871.0,Help!: I'm Trapped in My Principal's Body,Todd Strasser,1998,2351.0,Available,8/26/1987
5872.0,Postmarked Yesteryear: 30 Rare Holiday Postcards,Pamela E. Apkarian-Russell,2001,8.0,Available,8/7/1942
5873.0,Route 66 Postcards: Greetings from the Mother Road,Michael Wallis,1993,726.0,Available,7/18/1972
5874.0,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,1998,3020.0,Available,9/15/1906
5875.0,There Are No Children Here: The Story of Two Boys Growing Up in the Other America,Alex Kotlowitz,1992,10.0,Available,7/10/2012
5876.0,Misery,Stephen King,1990,1214.0,Available,7/16/1904
5877.0,Only When I Laugh,Len Deighton,1987,469.0,Available,4/17/1900
5878.0,The Good Husband,Gail Godwin,1994,1085.0,Available,5/9/1944
5879.0,The Cat Who Saw Stars,Lilian Jackson Braun,1999,,Available,4/13/1946
5880.0,Brain Droppings,George Carlin,1998,3085.0,Available,8/29/2019
5881.0,A Short Guide to a Happy Life,ANNA QUINDLEN,2000,3085.0,Available,12/4/2000
5882.0,The Savage Nation: Saving America from the Liberal Assault on Our Borders,Margret Rey,1998,1345.0,Available,2/5/2011
5883.0,Until Proven Guilty,J.A. Jance,1985,220.0,Available,10/22/1936
5884.0,Injustice for All: A J.P. Beaumont Mystery,J.A. Jance,2004,24.0,Available,10/10/1930
5885.0,Knock Wood,Candice Bergen,1984,10.0,Available,9/2/1978
5886.0,Bette: An Intimate Biography of Bette Midler,George Mair,1995,1475.0,Available,12/30/1979
5887.0,The Republic of Dreams: A Reverie,G. Garfield Crimmins,1998,2630.0,Available,9/23/1975
5888.0,Two for the Dough,Janet Evanovich,1996,269.0,Available,8/25/1963
5889.0,Deep Water Passage: A Spiritual Journey at Midlife,Ann Linnea,1995,180.0,Available,6/23/2020
5890.0,I Could Do Anything If I Only Knew What It Was: How to Discover What You Really Want and How to Get It,Barbara Sher,1994,2312.0,Available,6/13/1938
5891.0,Centennial,James A. Michener,1974,4006.0,Available,11/20/1963
5892.0,Turtle Moon,Alice Hoffman,1997,1509.0,Available,1/30/2016
5893.0,Till We Have Faces: A Myth Retold,C. S. Lewis,1980,756.0,Available,10/20/1941
5894.0,Due di due (Bestsellers),Andrea De Carlo,1991,152.0,Available,10/9/2016
5895.0,Alphabetical Hook-Up List A-J,Phoebe McPhee,2002,4.0,Available,2/9/1943
5896.0,Westing Game,Ellen Raskin,1992,2458.0,Available,7/12/1994
5897.0,Lily's Crossing (Yearling Newbery),Patricia Reilly Giff,1999,277.0,Available,7/18/1973
5898.0,Wishbone Classic #11 Adv of Tom Sawyer (Wishbone),Stephen Fuentes,1997,356.0,Available,10/11/1983
5899.0,Where the Red Fern Grows,Wilson Rawls,1984,593.0,Available,6/22/1951
5900.0,Knitwits,William Taylor,1994,73.0,Available,8/28/2011
5901.0,Running Out of Time,Margaret Peterson Haddix,1995,1986.0,Available,5/14/1919
5902.0,You Be the Jury: Courtroom IV (You Be the Jury),Marvin Miller,1992,55.0,Available,7/7/1934
5903.0,BABY SITTING IS A DANGEROUS JOB,Willo Davis Roberts,1985,232.0,Available,12/1/1915
5904.0,So Far From Home : The Diary of Mary Driscoll,Margret Rey,1998,630.0,Available,5/9/1975
5905.0,Jennifer Murdley's Toad (Magic Shop Books),Bruce Coville,1993,112.0,Available,10/11/1904
5906.0,Everyone Else's Parents Said Yes,Paula Danziger,1990,344.0,Available,7/4/2010
5907.0,Luckiest Girl,Beverly Cleary,1980,582.0,Available,8/3/1968
5908.0,Just Ella,Margaret Peterson Haddix,1999,11.0,Available,7/8/1958
5909.0,My War,Andy Rooney,2000,3.0,Available,4/24/1979
5910.0,The Secrets of Tae Kwon Do,J.  Lawler,1998,128.0,Available,11/26/1940
5911.0,Star child: A novel,Fred Mustard Stewart,1974,12.0,Available,3/19/2009
5912.0,The Ultimate Weight Solution Food Guide,Phil McGraw,2003,5318.0,Available,8/20/1907
5913.0,Animal Farm,George Orwell,1990,25.0,Available,3/13/1909
5914.0,Bless Me,Margret Rey,1998,,Available,11/28/1994
5915.0,The Talismans of Shannara (Heritage of Shannara (Paperback)),Terry Brooks,1994,14.0,Available,8/23/2001
5916.0,Chic ; Slim Encore: More About How French Women Dress Chic Stay Slim -- and How You Can Too!,Anne Barone,2000,1487.0,Available,10/1/1927
5917.0,The End of the Rainbow (Hudson),V.C. Andrews,2001,325.0,Available,5/5/1952
5918.0,Eye Of The Storm (Hudson,Margret Rey,1998,300.0,Available,3/3/1975
5919.0,Lightning Strikes (Hudson),V.C. Andrews,2000,43.0,Available,10/4/1906
5920.0,Rain,V.C. Andrews,2000,130.0,Available,9/13/2001
5921.0,Clinging to the Wreckage,John Mortimer,1983,3314.0,Available,6/15/1947
5922.0,New and selected poems (A ; R modern poets),John Forbes,1992,564.0,Available,9/23/1964
5923.0,Chocolate For A Teens Soul : Lifechanging Stories For Young Women About Growing Wise And Growing Strong,Kay Allenbaugh,2000,18.0,Available,7/11/1952
5924.0,Chicken Soup for the Teenage Soul Letters - Letters of Life,Margret Rey,1998,36.0,Available,3/19/1990
